"CODIGO","NOMBRE","CATEGORIA","TECNOLOGIA","ESTADO","FECHA_INSTALACION","FECHA_SUSPENSION","ALTITUD","LATITUD","LONGITUD","DEPARTAMENTO","MUNICIPIO","AREA_OPERATIVA","ENTIDAD","AREA_HIDROGRAFICA","ZONA_HIDROGRAFICA","SUBZONA_HIDROGRAFICA","CORRIENTE","OBSERVACION","SUBRED"
29067020,"CENIZO EL [29067020]","Limnigráfica","Convencional","Suspendida","15/01/1959","15/04/1975",450,"10,68333333","-74,03333333","Magdalena","Ciénaga","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena","Cga Grande de Santa Marta","TUCURINCA",,
29067030,"SAN PABLO [29067030]","Limnigráfica","Convencional","Suspendida","15/08/1960","15/04/1975",900,"10,81666667","-74,03333333","Magdalena","Ciénaga","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena","Cga Grande de Santa Marta","SEVILLA",,
29067040,"SANTA ROSALIA [29067040]","Limnimétrica","Convencional","Activa","15/05/1965",,40,"10,830425","-74,121078","Magdalena","Zona Bananera","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena","Cga Grande de Santa Marta","ORIHUECA","|10/12/2024$mvelez$Se modifican las coordenadas y la elevación de acuerdo con el memorando 20243120210013 del 07/11/2024 emitido por el coordinador Mauricio Romero AOP5

","RED ALERTAS - AREA OPERATIVA 05"
29067050,"CANAL FLORIDA [29067050]","Limnimétrica","Convencional","Activa","15/05/1965",,79,"10,756182","-74,086145","Magdalena","Ciénaga","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena","Cga Grande de Santa Marta","SEVILLA","|10/12/2024$mvelez$Se modifican las coordenadas y la elevación de acuerdo con el memorando 20243120210013 del 07/11/2024 emitido por el coordinador Mauricio Romero AOP5|29/01/2025$mvelez$Se realiza el cambio de categoría de la estación que en su momento fue limnigráfica, pero actualmente los insumos para el instrumento no se tienen por tal razón se retiraron de la estación y se deja como estación Limnimétrica para continuar con los datos de Nivel y no perder la información bajo el memorando 20243120241083 del 17/12/2024","RED ALERTAS - AREA OPERATIVA 05,Atlántico, Magdalena y Norte de Bolívar"
29067060,"PUERTO RICO HACIENDA  - AUT [29067060]","Limnigráfica","Automática con Telemetría, Convencional","Activa","15/06/1967",,64,"10,496596","-74,128263","Magdalena","Aracataca","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena","Cga Grande de Santa Marta","FUNDACIÓN","Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación|10/12/2024$mvelez$Se modifican las coordenadas y la elevación de acuerdo con el memorando 20243120210013 del 07/11/2024 emitido por el coordinador Mauricio Romero AOP5

",
29067070,"RIO FRIO [29067070]","Limnimétrica","Convencional","Activa","15/07/1978",,60,"10,903945","-74,147716","Magdalena","Zona Bananera","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena","Cga Grande de Santa Marta","FRÍO","|19/06/2024$lhurtado$Se actualiza categoría a LM. Los instrumentos LG fueron retirados de la estación ya que no prestaban un servicio óptimo para la toma de dato.|10/12/2024$mvelez$Se modifican las coordenadas y la elevación de acuerdo con el memorando 20243120210013 del 07/11/2024 emitido por el coordinador Mauricio Romero AOP5

","RED ALERTAS - AREA OPERATIVA 05"
29067120,"FUNDACION [29067120]","Limnimétrica","Convencional","Activa","15/04/1958",,47,"10,525085","-74,182576","Magdalena","Aracataca","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena","Cga Grande de Santa Marta","FUNDACIÓN","|10/12/2024$mvelez$Se modifican las coordenadas y la elevación de acuerdo con el memorando 20243120210013 del 07/11/2024 emitido por el coordinador Mauricio Romero AOP5

","Atlántico, Magdalena y Norte de Bolívar,RED ALERTAS - AREA OPERATIVA 05"
29067130,"PUENTE FERROCARRIL [29067130]","Limnimétrica","Convencional","Activa","15/05/1965",,37,"10,58580556","-74,19211111","Magdalena","Aracataca","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena","Cga Grande de Santa Marta","ARACATACA","25/10/2022$Migracion$INCLUSION EN MODULO DE ALERTAS POR SOLICITUD DEL COORDINADOR DEL AO 05 REQ 2022-006231.","Atlántico, Magdalena y Norte de Bolívar"
29067140,"MANIZALES [29067140]","Limnigráfica","Convencional","Suspendida","15/03/1958","15/10/1981",34,"10,63333333","-74,15","Magdalena","Ciénaga","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena","Cga Grande de Santa Marta","TUCURINCA",,
29067150,"GANADERIA CARIBE  - AUT [29067150]","Limnigráfica","Automática con Telemetría, Convencional","Activa","15/05/1965",,75,"10,572415","-74,122212","Magdalena","Aracataca","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena","Cga Grande de Santa Marta","ARACATACA","Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación|10/12/2024$mvelez$Se modifican las coordenadas y la elevación de acuerdo con el memorando 20243120210013 del 07/11/2024 emitido por el coordinador Mauricio Romero AOP5

|21/02/2025$mvelez$Se activa la estación ya que esta reportando datos en Polaris se confirma segun memorando 20253120032193 solicitado por coord Mauricio Romero ",
29067160,"PUENTE SEVILLA  - AUT [29067160]","Limnigráfica","Automática con Telemetría, Convencional","En Mantenimiento","15/07/1982",,843,"10,802493","-74,028493","Magdalena","Ciénaga","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena","Cga Grande de Santa Marta","SEVILLA","Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación|25/08/2022$Migracion$Se Cambia Estado por orden de la Coordinación de Planeacion Operativa Decisión tomada en la Reunión de la RED 19/08/2022|10/12/2024$mvelez$Se modifican las coordenadas y la elevación de acuerdo con el memorando 20243120210013 del 07/11/2024 emitido por el coordinador Mauricio Romero AOP5

",
31015010,"EL TRUENO [31015010]","Climatológica Ordinaria","Convencional","Activa","15/05/1982",,216,"2,372592","-72,639861","Guaviare","El Retorno","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Inírida","Río Inírida Alto",,"Modificación de nombre solicitado por el área por correo electrónico|12/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025","Piedemonte y Altillanura Meta-Csanare-Arauca,RED ALERTAS - AREA OPERATIVA 03"
31090010,"GUAYARE [31090010]","Pluviométrica","Convencional","Activa","15/06/1983",,95,"3,957083","-67,832333","Guainía","Inírida","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Bajo Guaviare","GUAVIARE","Estacion Homologada con GUAYARE [31097010]. Datos Transferidos desde 15/06/1983.|04/03/2022$Migracion$La Estacion esta incluida dentro del segundo proceso de homologacion, pero se tuvo que detener el proceso por solicitud de la Oficina de Informatica para un cargue masivo de datos. Esta pendiente su homologacion|14/03/2022$Migracion$Solicitud Ajustes Coordinadora AO|13/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ",
31095030,"PUERTO INIRIDA - AUT [31095030]","Agrometeorológica","Automática con Telemetría, Convencional","Activa","27/03/2003",,98,"3,874444","-67,91911111","Guainía","Inírida","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Inírida","R._Inírida_(mi),_hasta_bocas_Caño_Bocón,_y_R._Las Viñas",,"Actualizada Tecnología y Tipo de Transmisión por solicitud del coordinador del AO. (31012023)|09/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025","RED ALERTAS - AREA OPERATIVA 03"
31097010,"GUAYARE [31097010]","Limnimétrica","Convencional","Activa","15/12/1983",,82,"3,957694","-67,835361","Guainía","Inírida","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Bajo Guaviare","GUAVIARE","Estacion Homologada con GUAYARE [31090010]. Datos Transferidos desde 15/06/1983.|04/03/2022$Migracion$La Estacion esta incluida dentro del segundo proceso de homologacion, pero se tuvo que detener el proceso por solicitud de la Oficina de Informatica para un cargue masivo de datos. Esta pendiente su homologacion.|13/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ",
31097020,"PUERTO INIRIDA [31097020]","Limnimétrica","Convencional","Activa","15/02/1984",,81,"3,8676666670","-67,9316944440","Guainía","Inírida","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Inírida","R._Inírida_(mi),_hasta_bocas_Caño_Bocón,_y_R._Las Viñas","INÍRIDA","Corrección solicitada por verificación del área operativa 03|14/03/2022$Migracion$Solicitud Ajustes Coordinadora AO|13/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ","RED ALERTAS - AREA OPERATIVA 03"
32010010,"LA MARIPOSA [32010010]","Pluviométrica","Convencional","Activa","15/06/1983",,285,"2,562513","-74,102862","Meta","Uribe","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Guayabero",,"Corrección solicitada por verificación del área operativa 03|13/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ",
32020010,"BOCAS DEL DUDA [32020010]","Pluviométrica","Convencional","Suspendida","15/06/1983","15/10/1983",377,"2,5333333330","-73,93333333","Meta","La Macarena","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Guayabero",,,
32020020,"LA URIBE [32020020]","Pluviométrica","Convencional","Activa","15/03/1993",,715,"3,243180","-74,358097","Meta","Uribe","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Guape",,"Corrección solicitada por verificación del área operativa 03|04/08/2022$Migracion$Ajuste de coordenadas de acuerdo con la solicitud y envio de nuevas por la coordinadora del AO 03.|14/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ",
32030010,"BALSORA LA [32030010]","Pluviométrica","Convencional","Suspendida","15/06/1983","15/12/1983",248,"2,4383888890","-73,93227778","Meta","La Macarena","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Guayabero",,,
32030020,"RAUDAL UNO [32030020]","Pluviométrica","Convencional","Activa","15/06/1983",,352,"2,331214","-73,940643","Meta","La Macarena","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Guayabero",,"|22/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ",
32035010,"LA MACARENA [32035010]","Climatológica Principal","Convencional","Activa","15/10/1967",,227,"2,176139","-73,793472","Meta","La Macarena","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Alto Guaviare",,"Corrección solicitada por verificación del área operativa 03|23/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ","Piedemonte Caqueta y Putumayo,RED ALERTAS - AREA OPERATIVA 03,RED DE ISOTOPIA AREA OPERATIVA 03"
32035020,"LA BALSORA [32035020]","Climatológica Ordinaria","Convencional","Activa","15/12/1983",,249,"2,438389","-73,932278","Meta","La Macarena","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Guayabero",,"Corrección solicitada por verificación del área operativa 03|26/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ",
32037010,"LA BALSORA [32037010]","Limnimétrica","Convencional","Activa","15/02/1983",,252,"2,438535","-73,932810","Meta","La Macarena","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Guayabero","GUAYABERO","Corrección solicitada por verificación del área operativa 03|13/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ",
32037030,"LA MACARENA [32037030]","Limnimétrica","Convencional","Activa","15/02/1983",,227,"2,184944","-73,789528","Meta","La Macarena","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Alto Guaviare","GUAYABERO","Corrección solicitada por verificación del área operativa 03|14/03/2022$Migracion$Solicitud Ajustes Coordinadora AO|23/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ","RED ALERTAS - AREA OPERATIVA 03,Piedemonte Caqueta y Putumayo"
32040010,"LA CATALINA [32040010]","Pluviométrica","Convencional","Activa","15/02/1983",,220,"2,354845","-73,5796208330","Guaviare","San José Del Guaviare","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Alto Guaviare",,"|09/09/2025$mvelez$Se recrea la estación a solicitud del ao3 bajo el memorando 20253100121043",
32040020,"ISLA DEL MUERTO [32040020]","Pluviométrica","Convencional","Activa","15/06/1983",,196,"2,362531","-73,159510","Guaviare","San José Del Guaviare","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Alto Guaviare",,"|13/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ","Piedemonte y Altillanura Meta-Csanare-Arauca"
32045010,"BOCAS DEL ARIARI [32045010]","Climatológica Ordinaria","Convencional","Suspendida","15/09/1967","15/08/1982",260,"2,5833333330","-72,78333333","Guaviare","San José Del Guaviare","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Alto Guaviare",,,
32047010,"RAUDAL DOS [32047010]","Limnimétrica","Convencional","Activa","15/07/1980",,182,"2,579861","-72,866028","Guaviare","San José Del Guaviare","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Alto Guaviare","GUAYABERO","14/03/2022$Migracion$Solicitud Ajustes Coordinadora AO|13/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ",
32047020,"BAJO GUAYABERO [32047020]","Limnimétrica","Convencional","Suspendida","15/07/1980","20/09/2013",177,"2,6136944440","-72,813750","Guaviare","San José Del Guaviare","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Alto Guaviare","GUAYABERO",,
32047030,"CATALINA LA [32047030]","Limnimétrica","Convencional","Suspendida","15/02/1983","01/10/2025",220,"2,354845","-73,579621","Guaviare","San José Del Guaviare","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Alto Guaviare","GUAYABERO","14/03/2022$Migracion$Solicitud Ajustes Coordinadora AO|26/05/2022$Migracion$14/03/2022$Migracion$Solicitud Ajustes Coordinadora AO|22/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ",
32060020,"MESA DE YAMANES [32060020]","Pluviométrica","Convencional","Activa","15/01/1969",,577,"3,540540","-73,887810","Meta","El Castillo","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Ariari",,"05/08/2022$Migracion$Ajuste de coordenadas de acuerdo con la solicitud y envío de nuevas por la coordinadora del AO 03.|12/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025",
32060030,"SAN LUIS CUBARRAL [32060030]","Pluviométrica","Convencional","Activa","15/01/1969",,591,"3,790722","-73,842778","Meta","Cubarral","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Meta","Rio Metica (Guamal - Humadea)",,"05/08/2022$Migracion$Ajuste de coordenadas de acuerdo con la solicitud y envío de nuevas por la coordinadora del AO 03.|22/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ","Piedemonte y Altillanura Meta-Csanare-Arauca,RED ALERTAS - AREA OPERATIVA 03"
32060050,"LEJANIAS [32060050]","Pluviométrica","Convencional","Suspendida","15/09/1979","15/07/1990",680,"3,5333333330","-74,01666667","Meta","Lejanías","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Ariari",,,
32060060,"CALIME [32060060]","Pluviométrica","Convencional","Activa","15/07/1978",,546,"3,73822780","-73,83524720","Meta","El Dorado","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Ariari",,"|13/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ","RED ALERTAS - AREA OPERATIVA 03,Piedemonte y Altillanura Meta-Csanare-Arauca"
32060090,"LEJANIAS CASTILLO [32060090]","Pluviométrica","Convencional","Activa","15/12/1983",,756,"3,555290","-74,039582","Meta","Lejanías","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Ariari",,"05/08/2022$Migracion$Ajuste de coordenadas de acuerdo con la solicitud y envio de nuevas por la coordinadora del AO 03.|22/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ",
32060100,"PUERTO ANGOSTURAS [32060100]","Pluviométrica","Convencional","Activa","15/03/2001",,673,"3,792580","-73,922420","Meta","Cubarral","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Ariari",,"Estacion Homologada con PUERTO ANGOSTURAS - AUT [32067030]. Datos Transferidos desde 15/03/2001.|14/03/2022$Migracion$Proceso de Homologacion Segunda Fase esta Aplazado por Solicitud de Informática. Por migración masiva de datos|05/08/2022$Migracion$Ajuste de coordenadas de acuerdo con la solicitud y envío de nuevas por la coordinadora del AO 03.|22/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ","Piedemonte y Altillanura Meta-Csanare-Arauca,RED ALERTAS - AREA OPERATIVA 03"
32065010,"LEJANIAS [32065010]","Climatológica Ordinaria","Convencional","Suspendida","15/03/1989","22/02/2019",680,"3,5333333330","-74,01666667","Meta","Lejanías","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Ariari",,"Corrección solicitada por verificación del área operativa 03","Piedemonte y Altillanura Meta-Csanare-Arauca"
32067020,"LEJANIAS [32067020]","Limnigráfica","Convencional","Suspendida","25/02/2011","19/06/2018",707,"3,5333333330","-74,0166666670","Meta","Lejanías","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Ariari","ARIARI","Deshomologar estaciones",
32067030,"PUERTO ANGOSTURAS  - AUT [32067030]","Limnigráfica","Automática con Telemetría, Convencional","Activa","15/12/1991",,770,"3,794517","-73,924117","Meta","Cubarral","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Ariari","ARIARI","Actualización Tecnología por solicitud del coordinador del AO. (31012023).|22/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ","Piedemonte y Altillanura Meta-Csanare-Arauca,RED ALERTAS - AREA OPERATIVA 03"
32070010,"CAMPO ALEGRE [32070010]","Pluviométrica","Convencional","Activa","15/09/1979",,320,"3,216417","-73,794194","Meta","San Juan De Arama","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Guejar",,"04/08/2022$Migracion$Ajuste de coordenadas de acuerdo con la solicitud y envio de nuevas por la coordinadora del AO 03.|21/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ",
32070020,"CAÑO BLANCO [32070020]","Pluviométrica","Convencional","Activa","15/09/1979",,249,"3,31830830","-73,5292","Meta","Fuente De Oro","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Ariari",,"Corrección solicitada por verificación del área operativa 03|05/08/2022$Migracion$Ajuste de coordenadas de acuerdo con la solicitud y envio de nuevas por la coordinadora del AO 03.|14/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ",
32070030,"LOS MICOS [32070030]","Pluviométrica","Convencional","Activa","15/09/1979",,339,"3,252210","-73,813110","Meta","San Juan De Arama","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Guejar",,"Modificación de nombre solicitado por el área por correo electrónico|04/08/2022$Migracion$Modificación de nombre solicitado por el área por correo electrónico|04/08/2022$Migracion$Ajuste de coordenadas de acuerdo con la solicitud y envio de nuevas coordenadas por la coordinadora del AO 03|14/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ",
32070040,"PIÑALITO [32070040]","Pluviométrica","Convencional","Activa","15/09/1978",,246,"2,976190","-73,675010","Meta","Vistahermosa","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Guejar",,"Estacion Homologada con PIÑALITO [32077070] . Datos Transferidos desde 15/09/1978.|04/08/2022$Migracion$Ajuste de coordenadas de acuerdo con la solicitud y envio de nuevas por la coordinadora del AO 03.","RED ALERTAS - AREA OPERATIVA 03,Piedemonte y Altillanura Meta-Csanare-Arauca"
32070050,"PUERTO LLERAS [32070050]","Pluviométrica","Convencional","Suspendida","15/07/1979","15/06/1990",245,"3,2833333330","-73,38333333","Meta","Puerto Lleras","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Ariari",,,
32070060,"FUENTE DE ORO [32070060]","Pluviométrica","Convencional","Activa","15/07/1979",,297,"3,458889","-73,614720","Meta","Fuente De Oro","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Ariari",,"|12/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025","Piedemonte y Altillanura Meta-Csanare-Arauca,RED ALERTAS - AREA OPERATIVA 03"
32070080,"TIERRA GRATA [32070080]","Pluviométrica","Convencional","Activa","15/06/1983",,223,"3,087267","-73,225854","Meta","Puerto Lleras","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Ariari",,"|14/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ",
32070090,"PEÑAS BLANCAS [32070090]","Pluviométrica","Convencional","Activa","15/12/1983",,353,"3,256023","-73,905978","Meta","San Juan De Arama","Area Operativa 03 - Meta-Guaviare-Guainía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Orinoco","Guaviare","Río Guejar",,"Corrección solicitada por verificación del área operativa 03|04/08/2022$Migracion$Ajuste de coordenadas de acuerdo con la solicitud y envio de nuevas por la coordinadora del AO 03.|14/05/2025$mvelez$Se realiza el cambio de coordenada y elevación a solicitud del coordinador mediante memorando 20253100064473 09/04/2025 ",
